    68    25    16  1.352E-03         279.51183790    26.83        
    69    21    11  1.264E-04         279.51210220    26.83        
    70    24    14  1.244E-04         279.51230060    26.83       
    71    26    12  3.675E-05         279.51387490    26.83         
    72    26    13  3.759E-05         279.51394750    26.83        
    73    24    11  1.079E-06         279.51408690    26.83        
    74    26    11  1.951E-04         279.51420040    26.83        
    75    28    13  1.713E-04         279.51431880    26.83        
    76    27    12  1.000E-04         279.51438510    26.83        
    77    28    11  2.215E-05         279.51457170    26.83         
    78    27    11  5.236E-05         279.51471060    26.83        
    79    33    24  2.244E-04         372.67048130    44.71       
    80    29    25  2.200E-04         372.67051190    44.71       
    81    30    23  1.415E-04         372.67052390    44.71       
    82    29    23  1.256E-05         372.67095750    44.71        
    83    34    28  3.141E-04         372.67192120    44.71       
    84    31    25  1.125E-04         372.67206070    44.71        
    85    30    22  2.397E-04         372.67206160    44.71       
    86    34    26  2.671E-03         372.67229250    44.71       
    87    35    27  2.564E-03         372.67229410    44.71        
    88    36    28  3.072E-03         372.67235960    44.71        
    89    30    20  2.928E-03         372.67243600    44.71        
    90    33    21  2.895E-03         372.67246600    44.71        
    91    29    22  3.092E-03         372.67249520    44.71        
    92    37    24  3.141E-03         372.67250000    44.71        
    93    31    23  3.211E-03         372.67250630    44.71        
    94    32    25  3.324E-03         372.67253700    44.71       
    95    35    26  5.326E-04         372.67280440    44.71        
    96    33    20  1.887E-04         372.67290550    44.71        
    97    37    23  1.795E-04         372.67301210    44.71        
    98    34    21  2.994E-05         372.67439070    44.71       
    99    34    22  2.420E-05         372.67445570    44.71        
   100    34    20  2.814E-04         372.67483010    44.71       
   101    36    22  2.325E-04         372.67489410    44.71        
   102    35    21  1.798E-04         372.67490260    44.71        
   103    36    20  1.416E-05         372.67526850    44.71       
   104    35    20  2.980E-05         372.67534200    44.71        
   105    38    37  2.825E-04         465.82272740    67.07        
   106    39    32  2.818E-04         465.82274970    67.07       
   107    40    31  1.986E-04         465.82275630    67.07        
   108    39    31  1.166E-05         465.82322600    67.07        
   109    41    36  3.682E-04         465.82421810    67.07        
   110    40    29  3.049E-04         465.82430510    67.07       
   111    42    32  1.608E-04         465.82431070    67.07        
   112    43    35  5.796E-03         465.82464980    67.07         
   113    41    34  5.875E-03         465.82465650    67.07       
   114    44    36  6.332E-03         465.82469390    67.07         
   115    40    30  6.123E-03         465.82473870    67.07        
   116    38    33  6.092E-03         465.82474610    67.07       
   117    39    29  6.346E-03         465.82477480    67.07        
   118    45    37  6.401E-03         465.82477890    67.07        
   119    42    31  6.479E-03         465.82478700    67.07        
   120    46    32  6.640E-03         465.82480890    67.07        
   121    43    34  5.611E-04         465.82516160    67.07       
   122    38    30  2.504E-04         465.82521560    67.07        
   123    45    31  2.356E-04         465.82528470    67.07         
   124    41    33  2.419E-05         465.82658110    67.07        
   125    41    29  1.760E-05         465.82661700    67.07        
   126    41    30  3.525E-04         465.82705060    67.07       
   127    43    33  2.505E-04         465.82708630    67.07       
   128    44    29  2.922E-04         465.82709290    67.07        
   129    43    30  2.040E-05         465.82755580    67.07      
!NUMBER OF COLLISION PARTNERS
1
!COLLISIONS BETWEEN
1 N2H+ - He from Daniel et al. 2005 + extrapolation, scaled to H2 
!NUMBER OF COLLISIONAL TRANSITIONS
1032
!NUMBER OF COLLISION TEMPS
14
!COLLISION TEMPERATURES
  5.0  10.0  20.0  30.0  40.0  50.0  70.0 120.0 190.0 310.0 500.0 800.0 1300.0 2000.0
!TRANS + UP + LOW + COLL.RATES(cm^3 s^-1)
