!MOLECULE
CH
!MOLECULAR WEIGHT
13.0
!NUMBER OF ENERGY LEVELS
32
! LEVEL + ENERGY(CM-1) + WEIGHT + QUANTUM NOS. (J Lambda Omega F)
    51      17   10   0.142E-01    2585.83705   220.414
    52      17   13   0.658E-03    2399.61546   220.414
    53      17   14   0.921E-02    2399.60616   220.414
    54      18    7   0.546E-02    4055.91813   220.416
    55      18   10   0.142E+00    2585.88022   220.416
    56      18   13   0.941E-02    2399.65852   220.416
    57      18   14   0.469E-03    2399.64923   220.416
    58      19    5   0.495E-02    4071.33571   221.122
    59      19    6   0.550E-03    4071.33341   221.122
    60      19   11   0.129E+00    2593.31871   221.122
    61      19   12   0.143E-01    2593.24529   221.122
    62      19   15   0.656E-03    2409.52436   221.122
    63      19   16   0.918E-02    2409.49277   221.122
    64      19   17   0.848E-08      14.75667   221.122
    65      19   18   0.601E-09      14.71360   221.122
    66      20    6   0.550E-02    4071.39877   221.125
    67      20   12   0.143E+00    2593.31066   221.125
    68      20   15   0.937E-02    2409.58972   221.125
    69      20   16   0.468E-03    2409.55814   221.125
    70      20   17   0.439E-09      14.82203   221.125
    71      20   18   0.869E-08      14.77896   221.125
    72      21   13   0.157E+00    2525.52295   226.457
    73      21   20   0.284E-07     111.08564   226.457
    74      22   13   0.745E-02    2525.53750   226.457
    75      22   14   0.149E+00    2525.52800   226.457
    76      22   19   0.270E-07     111.16537   226.457
    77      22   20   0.137E-08     111.10001   226.457
    78      23   15   0.158E+00    2531.94035   226.997
    79      23   18   0.533E-07     137.12959   226.997
    80      23   21   0.219E-08      11.26499   226.997
    81      23   22   0.624E-10      11.25062   226.997
    82      24   15   0.751E-02    2531.97670   226.999
    83      24   16   0.150E+00    2531.94512   226.999
    84      24   17   0.507E-07     137.20901   226.999
    85      24   18   0.253E-08     137.16595   226.999
    86      24   21   0.813E-10      11.30134   226.999
    87      24   22   0.219E-08      11.28698   226.999
    88      25   15   0.184E-03    5801.95483   383.934
    89      25   16   0.367E-02    5801.92324   383.934
    90      25   17   0.366E+00    3407.18719   383.934
    91      25   18   0.183E-01    3407.14407   383.934
    92      25   21   0.501E-03    3281.27946   383.934
    93      25   22   0.135E-01    3281.26510   383.934
    94      26   15   0.385E-02    5801.99423   383.936
    95      26   18   0.385E+00    3407.18355   383.936
    96      26   21   0.136E-01    3281.31887   383.936
    97      26   22   0.388E-03    3281.30451   383.936
    98      27   13   0.186E-03    5831.22322   385.106
    99      27   14   0.372E-02    5831.21393   385.106
   100      27   19   0.370E+00    3416.85110   385.106
   101      27   20   0.185E-01    3416.78573   385.106
   102      27   23   0.499E-03    3294.43510   385.106
   103      27   24   0.135E-01    3294.39875   385.106
   104      27   25   0.221E-07      24.42063   385.106
   105      27   26   0.814E-09      24.38122   385.106
   106      28   13   0.390E-02    5831.28456   385.109
   107      28   20   0.388E+00    3416.84707   385.109
   108      28   23   0.136E-01    3294.49633   385.109
   109      28   24   0.387E-03    3294.46009   385.109
   110      28   25   0.641E-09      24.48197   385.109
   111      28   26   0.223E-07      24.44256   385.109
   112      29   21   0.403E+00    3376.79123   388.518
   113      29   28   0.268E-08      71.02979   388.518
   114      30   21   0.112E-01    3376.80848   388.519
   115      30   22   0.392E+00    3376.79412   388.519
   116      30   27   0.260E-08      71.10839   388.519
   117      30   28   0.761E-10      71.04705   388.519
   118      31   23   0.406E+00    3385.45951   389.475
   119      31   26   0.115E-07     115.40555   389.475
   120      31   29   0.780E-08      19.93319   389.475
   121      31   30   0.144E-09      19.91594   389.475
   122      32   23   0.113E-01    3385.49850   389.477
   123      32   24   0.395E+00    3385.46220   389.477
   124      32   25   0.111E-07     115.48402   389.476
   125      32   26   0.316E-09     115.44461   389.477
   126      32   29   0.178E-09      19.97225   389.477
   127      32   30   0.779E-08      19.95500   389.476
!NUMBER OF COLL PARTNERS
1
!COLLISIONS BETWEEN
5 CH-H,  Dagdigian, MNRAS 475, 5480(2018); erratum 477, 863 (2018), hyperfine-resolved rate constants computed by recoupling 
!NUMBER OF COLL TRANS
496
!NUMBER OF COLL TEMPS
 30
! COLLISION TEMPERATURES
10    20    30    40    50    60    70    80    90    100    110    120    130    140    150    160    170    180    190    200    210    220    230    240    250    260    270    280    290    300
! TRANS + UP + LOW + RATE COEFFS(cm^3 s^-1)
    1    2    1     8.9952e-11     1.1527e-10     1.3283e-10     1.4724e-10     1.5994e-10     1.7154e-10     1.8238e-10     1.9266e-10     2.0251e-10     2.1202e-10     2.2126e-10     2.3030e-10     2.3915e-10     2.4786e-10     2.5646e-10     2.6496e-10     2.7338e-10     2.8173e-10     2.9003e-10     2.9828e-10     3.0650e-10     3.1470e-10     3.2287e-10     3.3103e-10     3.3918e-10     3.4732e-10     3.5545e-10     3.6358e-10     3.7169e-10     3.7980e-10
    2    3    1     5.0706e-12     6.4949e-12     7.5128e-12     8.4063e-12     9.2264e-12     9.9900e-12     1.0706e-11     1.1383e-11     1.2023e-11     1.2632e-11     1.3213e-11     1.3769e-11     1.4301e-11     1.4811e-11     1.5302e-11     1.5774e-11     1.6230e-11     1.6669e-11     1.7095e-11     1.7506e-11     1.7905e-11     1.8291e-11     1.8667e-11     1.9032e-11     1.9387e-11     1.9732e-11     2.0068e-11     2.0396e-11     2.0715e-11     2.1026e-11
    3    3    2     1.9185e-11     2.3252e-11     2.5648e-11     2.7589e-11     2.9336e-11     3.0970e-11     3.2519e-11     3.3999e-11     3.5416e-11     3.6775e-11     3.8081e-11     3.9336e-11     4.0544e-11     4.1707e-11     4.2828e-11     4.3910e-11     4.4955e-11     4.5966e-11     4.6944e-11     4.7892e-11     4.8812e-11     4.9706e-11     5.0574e-11     5.1419e-11     5.2241e-11     5.3043e-11     5.3824e-11     5.4586e-11     5.5329e-11     5.6055e-11
    4    4    1     6.3949e-12     7.7508e-12     8.5495e-12     9.1964e-12     9.7790e-12     1.0323e-11     1.0840e-11     1.1333e-11     1.1805e-11     1.2259e-11     1.2694e-11     1.3112e-11     1.3515e-11     1.3903e-11     1.4276e-11     1.4637e-11     1.4986e-11     1.5322e-11     1.5649e-11     1.5965e-11     1.6271e-11     1.6569e-11     1.6859e-11     1.7140e-11     1.7414e-11     1.7682e-11     1.7942e-11     1.8196e-11     1.8444e-11     1.8686e-11
    5    4    2     1.7861e-11     2.1996e-11     2.4612e-11     2.6799e-11     2.8784e-11     3.0637e-11     3.2386e-11     3.4048e-11     3.5634e-11     3.7149e-11     3.8601e-11     3.9993e-11     4.1330e-11     4.2616e-11     4.3854e-11     4.5048e-11     4.6200e-11     4.7313e-11     4.8391e-11     4.9434e-11     5.0446e-11     5.1429e-11     5.2383e-11     5.3311e-11     5.4214e-11     5.5094e-11     5.5951e-11     5.6786e-11     5.7601e-11     5.8396e-11
    6    4    3     9.2723e-11     1.1723e-10     1.3447e-10     1.4880e-10     1.6148e-10     1.7308e-10     1.8390e-10     1.9413e-10     2.0392e-10     2.1337e-10     2.2254e-10     2.3149e-10     2.4026e-10     2.4889e-10     2.5741e-10     2.6583e-10     2.7417e-10     2.8245e-10     2.9069e-10     2.9888e-10     3.0704e-10     3.1519e-10     3.2331e-10     3.3143e-10     3.3954e-10     3.4765e-10     3.5575e-10     3.6385e-10     3.7195e-10     3.8004e-10
    7    5    1     5.2465e-12     5.9918e-12     6.4648e-12     6.8150e-12     7.1049e-12     7.3639e-12     7.6052e-12     7.8347e-12     8.0548e-12     8.2669e-12     8.4715e-12     8.6689e-12     8.8596e-12     9.0437e-12     9.2217e-12     9.3938e-12     9.5604e-12     9.7216e-12     9.8780e-12     1.0030e-11     1.0177e-11     1.0320e-11     1.0459e-11     1.0594e-11     1.0725e-11     1.0853e-11     1.0978e-11     1.1100e-11     1.1218e-11     1.1334e-11
    8    5    2     1.1392e-11     1.2230e-11     1.2815e-11     1.3310e-11     1.3755e-11     1.4166e-11     1.4552e-11     1.4918e-11     1.5267e-11     1.5602e-11     1.5925e-11     1.6237e-11     1.6539e-11     1.6833e-11     1.7119e-11     1.7398e-11     1.7670e-11     1.7937e-11     1.8198e-11     1.8454e-11     1.8705e-11     1.8952e-11     1.9195e-11     1.9433e-11     1.9668e-11     1.9899e-11     2.0126e-11     2.0349e-11     2.0569e-11     2.0785e-11
    9    5    3     8.7111e-12     1.0353e-11     1.1437e-11     1.2281e-11     1.2986e-11     1.3602e-11     1.4156e-11     1.4666e-11     1.5140e-11     1.5586e-11     1.6008e-11     1.6410e-11     1.6794e-11     1.7162e-11     1.7516e-11     1.7857e-11     1.8186e-11     1.8505e-11     1.8813e-11     1.9112e-11     1.9402e-11     1.9684e-11     1.9959e-11     2.0227e-11     2.0488e-11     2.0743e-11     2.0992e-11     2.1235e-11     2.1473e-11     2.1706e-11
   10    5    4     1.8551e-11     2.0235e-11     2.0865e-11     2.1248e-11     2.1556e-11     2.1836e-11     2.2104e-11     2.2366e-11     2.2622e-11     2.2874e-11     2.3120e-11     2.3362e-11     2.3600e-11     2.3833e-11     2.4062e-11     2.4286e-11     2.4507e-11     2.4724e-11     2.4938e-11     2.5148e-11     2.5355e-11     2.5560e-11     2.5761e-11     2.5960e-11     2.6156e-11     2.6349e-11     2.6540e-11     2.6728e-11     2.6914e-11     2.7097e-11
   11    6    1     3.5075e-12     3.6937e-12     3.8333e-12     3.9613e-12     4.0811e-12     4.1937e-12     4.2999e-12     4.4004e-12     4.4961e-12     4.5877e-12     4.6759e-12     4.7611e-12     4.8439e-12     4.9245e-12     5.0033e-12     5.0804e-12     5.1561e-12     5.2305e-12     5.3037e-12     5.3759e-12     5.4470e-12     5.5171e-12     5.5864e-12     5.6547e-12     5.7223e-12     5.7890e-12     5.8548e-12     5.9199e-12     5.9841e-12     6.0475e-12
   12    6    2     1.3131e-11     1.4528e-11     1.5447e-11     1.6164e-11     1.6779e-11     1.7336e-11     1.7857e-11     1.8352e-11     1.8826e-11     1.9282e-11     1.9721e-11     2.0145e-11     2.0555e-11     2.0952e-11     2.1337e-11     2.1711e-11     2.2074e-11     2.2428e-11     2.2772e-11     2.3108e-11     2.3435e-11     2.3755e-11     2.4067e-11     2.4372e-11     2.4671e-11     2.4963e-11     2.5249e-11     2.5529e-11     2.5803e-11     2.6071e-11
   13    6    3     5.6783e-12     6.0234e-12     6.0585e-12     6.0430e-12     6.0249e-12     6.0137e-12     6.0102e-12     6.0130e-12     6.0207e-12     6.0322e-12     6.0465e-12     6.0630e-12     6.0812e-12     6.1009e-12     6.1217e-12     6.1434e-12     6.1659e-12     6.1892e-12     6.2130e-12     6.2374e-12     6.2622e-12     6.2875e-12     6.3131e-12     6.3390e-12     6.3651e-12     6.3915e-12     6.4181e-12     6.4447e-12     6.4715e-12     6.4983e-12
   14    6    4     2.1584e-11     2.4564e-11     2.6243e-11     2.7486e-11     2.8516e-11     2.9424e-11     3.0250e-11     3.1018e-11     3.1741e-11     3.2427e-11     3.3082e-11     3.3710e-11     3.4314e-11     3.4895e-11     3.5457e-11     3.6001e-11     3.6529e-11     3.7041e-11     3.7539e-11     3.8024e-11     3.8496e-11     3.8958e-11     3.9408e-11     3.9849e-11     4.0280e-11     4.0702e-11     4.1115e-11     4.1520e-11     4.1917e-11     4.2306e-11
   15    6    5     4.3935e-11     5.2956e-11     6.0118e-11     6.6218e-11     7.1600e-11     7.6474e-11     8.0977e-11     8.5204e-11     8.9219e-11     9.3073e-11     9.6799e-11     1.0042e-10     1.0397e-10     1.0745e-10     1.1088e-10     1.1426e-10     1.1761e-10     1.2093e-10     1.2423e-10     1.2751e-10     1.3077e-10     1.3403e-10     1.3727e-10     1.4051e-10     1.4375e-10     1.4698e-10     1.5020e-10     1.5343e-10     1.5665e-10     1.5987e-10
   16    7    1     4.0838e-12     4.2401e-12     4.3279e-12     4.4130e-12     4.5060e-12     4.6082e-12     4.7182e-12     4.8340e-12     4.9537e-12     5.0757e-12     5.1987e-12     5.3218e-12     5.4443e-12     5.5656e-12     5.6855e-12     5.8034e-12     5.9194e-12     6.0333e-12     6.1449e-12     6.2543e-12     6.3614e-12     6.4663e-12     6.5689e-12     6.6693e-12     6.7676e-12     6.8637e-12     6.9577e-12     7.0496e-12     7.1395e-12     7.2274e-12
   17    7    2     1.1788e-11     1.2924e-11     1.3645e-11     1.4253e-11     1.4825e-11     1.5386e-11     1.5943e-11     1.6495e-11     1.7041e-11     1.7580e-11     1.8109e-11     1.8628e-11     1.9136e-11     1.9632e-11     2.0116e-11     2.0588e-11     2.1048e-11     2.1497e-11     2.1934e-11     2.2361e-11     2.2777e-11     2.3182e-11     2.3578e-11     2.3964e-11     2.4341e-11     2.4709e-11     2.5069e-11     2.5420e-11     2.5763e-11     2.6098e-11
   18    7    3     4.2827e-12     4.6462e-12     5.1479e-12     5.6509e-12     6.1137e-12     6.5312e-12     6.9061e-12     7.2429e-12     7.5459e-12     7.8190e-12     8.0658e-12     8.2893e-12     8.4923e-12     8.6772e-12     8.8462e-12     9.0011e-12     9.1436e-12     9.2750e-12     9.3966e-12     9.5095e-12     9.6147e-12     9.7130e-12     9.8051e-12     9.8917e-12     9.9733e-12     1.0050e-11     1.0123e-11     1.0193e-11     1.0259e-11     1.0321e-11
   19    7    4     1.0530e-11     1.1448e-11     1.2611e-11     1.3781e-11     1.4885e-11     1.5913e-11     1.6868e-11     1.7757e-11     1.8586e-11     1.9360e-11     2.0085e-11     2.0765e-11     2.1405e-11     2.2009e-11     2.2580e-11     2.3122e-11     2.3637e-11     2.4128e-11     2.4596e-11     2.5045e-11     2.5475e-11     2.5888e-11     2.6286e-11     2.6670e-11     2.7041e-11     2.7400e-11     2.7747e-11     2.8084e-11     2.8410e-11     2.8728e-11
   20    7    5     6.4043e-12     8.2629e-12     9.3631e-12     1.0190e-11     1.0866e-11     1.1438e-11     1.1934e-11     1.2372e-11     1.2762e-11     1.3116e-11     1.3438e-11     1.3736e-11     1.4013e-11     1.4271e-11     1.4514e-11     1.4744e-11     1.4963e-11     1.5171e-11     1.5370e-11     1.5560e-11     1.5744e-11     1.5920e-11     1.6091e-11     1.6256e-11     1.6416e-11     1.6571e-11     1.6721e-11     1.6867e-11     1.7009e-11     1.7147e-11
   21    7    6     2.3573e-11     3.0694e-11     3.4536e-11     3.7187e-11     3.9260e-11     4.1003e-11     4.2536e-11     4.3921e-11     4.5197e-11     4.6388e-11     4.7510e-11     4.8574e-11     4.9588e-11     5.0559e-11     5.1491e-11     5.2388e-11     5.3254e-11     5.4091e-11     5.4902e-11     5.5688e-11     5.6452e-11     5.7194e-11     5.7917e-11     5.8620e-11     5.9306e-11     5.9975e-11     6.0627e-11     6.1264e-11     6.1885e-11     6.2492e-11
   22    8    1     3.7748e-12     4.3753e-12     4.7684e-12     5.0889e-12     5.3774e-12     5.6492e-12     5.9102e-12     6.1624e-12     6.4069e-12     6.6439e-12     6.8736e-12     7.0963e-12     7.3122e-12     7.5214e-12     7.7242e-12     7.9210e-12     8.1118e-12     8.2971e-12     8.4770e-12     8.6519e-12     8.8220e-12     8.9875e-12     9.1486e-12     9.3056e-12     9.4587e-12     9.6080e-12     9.7537e-12     9.8959e-12     1.0035e-11     1.0170e-11
   23    8    2     1.2097e-11     1.2788e-11     1.3204e-11     1.3577e-11     1.3954e-11     1.4345e-11     1.4751e-11     1.5167e-11     1.5588e-11     1.6012e-11     1.6435e-11     1.6854e-11     1.7268e-11     1.7676e-11     1.8077e-11     1.8471e-11     1.8856e-11     1.9233e-11     1.9602e-11     1.9963e-11     2.0316e-11     2.0661e-11     2.0998e-11     2.1328e-11     2.1650e-11     2.1965e-11     2.2272e-11     2.2573e-11     2.2867e-11     2.3155e-11
   24    8    3     2.7374e-12     2.9864e-12     3.2597e-12     3.5367e-12     3.8099e-12     4.0777e-12     4.3396e-12     4.5953e-12     4.8447e-12     5.0876e-12     5.3241e-12     5.5542e-12     5.7780e-12     5.9957e-12     6.2076e-12     6.4138e-12     6.6146e-12     6.8103e-12     7.0010e-12     7.1871e-12     7.3687e-12     7.5460e-12     7.7193e-12     7.8887e-12     8.0543e-12     8.2163e-12     8.3749e-12     8.5301e-12     8.6820e-12     8.8307e-12
   25    8    4     1.2075e-11     1.3108e-11     1.4499e-11     1.5895e-11     1.7189e-11     1.8366e-11     1.9435e-11     2.0405e-11     2.1287e-11     2.2092e-11     2.2827e-11     2.3501e-11     2.4121e-11     2.4692e-11     2.5221e-11     2.5711e-11     2.6168e-11     2.6594e-11     2.6994e-11     2.7369e-11     2.7723e-11     2.8057e-11     2.8374e-11     2.8675e-11     2.8962e-11     2.9236e-11     2.9498e-11     2.9749e-11     2.9989e-11     3.0221e-11
   26    8    5     1.9304e-11     2.5186e-11     2.8294e-11     3.0394e-11     3.2016e-11     3.3378e-11     3.4579e-11     3.5673e-11     3.6689e-11     3.7644e-11     3.8551e-11     3.9416e-11     4.0246e-11     4.1044e-11     4.1814e-11     4.2558e-11     4.3279e-11     4.3977e-11     4.4655e-11     4.5315e-11     4.5956e-11     4.6581e-11     4.7190e-11     4.7783e-11     4.8363e-11     4.8928e-11     4.9480e-11     5.0020e-11     5.0546e-11     5.1061e-11
   27    8    6     1.0674e-11     1.3772e-11     1.5605e-11     1.6984e-11     1.8110e-11     1.9064e-11     1.9891e-11     2.0619e-11     2.1270e-11     2.1859e-11     2.2397e-11     2.2893e-11     2.3354e-11     2.3785e-11     2.4190e-11     2.4573e-11     2.4937e-11     2.5284e-11     2.5615e-11     2.5933e-11     2.6239e-11     2.6533e-11     2.6817e-11     2.7092e-11     2.7358e-11     2.7617e-11     2.7867e-11     2.8111e-11     2.8347e-11     2.8578e-11
   28    8    7     7.2662e-11     8.6787e-11     9.8282e-11     1.0841e-10     1.1760e-10     1.2611e-10     1.3410e-10     1.4168e-10     1.4896e-10     1.5598e-10     1.6280e-10     1.6945e-10     1.7597e-10     1.8237e-10     1.8868e-10     1.9491e-10     2.0108e-10     2.0718e-10     2.1324e-10     2.1925e-10     2.2523e-10     2.3118e-10     2.3710e-10     2.4300e-10     2.4888e-10     2.5475e-10     2.6059e-10     2.6643e-10     2.7224e-10     2.7804e-10
   29    9    1     2.4297e-12     2.6984e-12     2.8626e-12     3.0089e-12     3.1525e-12     3.2972e-12     3.4432e-12     3.5902e-12     3.7375e-12     3.8846e-12     4.0310e-12     4.1763e-12     4.3203e-12     4.4628e-12     4.6037e-12     4.7428e-12     4.8801e-12     5.0154e-12     5.1489e-12     5.2803e-12     5.4098e-12     5.5373e-12     5.6627e-12     5.7861e-12     5.9074e-12     6.0267e-12     6.1440e-12     6.2592e-12     6.3723e-12     6.4834e-12
   30    9    2     9.7225e-12     1.1316e-11     1.2298e-11     1.3074e-11     1.3748e-11     1.4362e-11     1.4931e-11     1.5466e-11     1.5971e-11     1.6450e-11     1.6905e-11     1.7339e-11     1.7752e-11     1.8146e-11     1.8524e-11     1.8885e-11     1.9232e-11     1.9565e-11     1.9886e-11     2.0195e-11     2.0494e-11     2.0783e-11     2.1062e-11     2.1333e-11     2.1596e-11     2.1852e-11     2.2101e-11     2.2343e-11     2.2578e-11     2.2808e-11
   31    9    3     4.1918e-12     4.5864e-12     4.8089e-12     4.9649e-12     5.0909e-12     5.2029e-12     5.3077e-12     5.4084e-12     5.5065e-12     5.6025e-12     5.6968e-12     5.7895e-12     5.8808e-12     5.9705e-12     6.0590e-12     6.1461e-12     6.2319e-12     6.3166e-12     6.4000e-12     6.4824e-12     6.5638e-12     6.6441e-12     6.7235e-12     6.8019e-12     6.8795e-12     6.9563e-12     7.0321e-12     7.1072e-12     7.1815e-12     7.2549e-12
   32    9    4     7.3640e-12     8.1365e-12     8.7591e-12     9.3235e-12     9.8499e-12     1.0348e-11     1.0822e-11     1.1277e-11     1.1714e-11     1.2134e-11     1.2540e-11     1.2932e-11     1.3311e-11     1.3678e-11     1.4034e-11     1.4380e-11     1.4715e-11     1.5042e-11     1.5360e-11     1.5670e-11     1.5973e-11     1.6268e-11     1.6557e-11     1.6839e-11     1.7114e-11     1.7384e-11     1.7648e-11     1.7907e-11     1.8160e-11     1.8409e-11
   33    9    5     1.6207e-11     1.7791e-11     1.8783e-11     1.9587e-11     2.0308e-11     2.0982e-11     2.1621e-11     2.2235e-11     2.2830e-11     2.3408e-11     2.3975e-11     2.4533e-11     2.5083e-11     2.5628e-11     2.6169e-11     2.6707e-11     2.7241e-11     2.7773e-11     2.8302e-11     2.8830e-11     2.9355e-11     2.9878e-11     3.0399e-11     3.0918e-11     3.1434e-11     3.1947e-11     3.2457e-11     3.2965e-11     3.3468e-11     3.3969e-11
   34    9    6     1.4228e-11     1.6858e-11     1.8899e-11     2.0730e-11     2.2418e-11     2.3988e-11     2.5456e-11     2.6834e-11     2.8134e-11     2.9364e-11     3.0532e-11     3.1644e-11     3.2706e-11     3.3722e-11     3.4696e-11     3.5631e-11     3.6529e-11     3.7395e-11     3.8229e-11     3.9033e-11     3.9810e-11     4.0562e-11     4.1289e-11     4.1992e-11     4.2674e-11     4.3335e-11     4.3976e-11     4.4598e-11     4.5202e-11     4.5788e-11
   35    9    7     1.0632e-11     1.1200e-11     1.1731e-11     1.2255e-11     1.2749e-11     1.3207e-11     1.3629e-11     1.4020e-11     1.4385e-11     1.4727e-11     1.5050e-11     1.5357e-11     1.5651e-11     1.5933e-11     1.6204e-11     1.6467e-11     1.6723e-11     1.6971e-11     1.7213e-11     1.7449e-11     1.7680e-11     1.7907e-11     1.8129e-11     1.8346e-11     1.8560e-11     1.8770e-11     1.8976e-11     1.9179e-11     1.9378e-11     1.9574e-11
   36    9    8     1.1971e-11     1.2783e-11     1.3344e-11     1.3791e-11     1.4161e-11     1.4476e-11     1.4753e-11     1.5001e-11     1.5228e-11     1.5438e-11     1.5634e-11     1.5817e-11     1.5990e-11     1.6153e-11     1.6307e-11     1.6453e-11     1.6592e-11     1.6724e-11     1.6851e-11     1.6972e-11     1.7087e-11     1.7199e-11     1.7306e-11     1.7409e-11     1.7509e-11     1.7606e-11     1.7700e-11     1.7792e-11     1.7880e-11     1.7967e-11
   37   10    1     3.4031e-12     3.9867e-12     4.3467e-12     4.6277e-12     4.8688e-12     5.0852e-12     5.2839e-12     5.4685e-12     5.6412e-12     5.8034e-12     5.9562e-12     6.1004e-12     6.2369e-12     6.3662e-12     6.4890e-12     6.6058e-12     6.7171e-12     6.8234e-12     6.9250e-12     7.0224e-12     7.1160e-12     7.2059e-12     7.2926e-12     7.3763e-12     7.4572e-12     7.5356e-12     7.6115e-12     7.6852e-12     7.7568e-12     7.8265e-12
   38   10    2     8.7491e-12     1.0028e-11     1.0814e-11     1.1455e-11     1.2032e-11     1.2574e-11     1.3091e-11     1.3589e-11     1.4069e-11     1.4532e-11     1.4981e-11     1.5416e-11     1.5836e-11     1.6244e-11     1.6640e-11     1.7023e-11     1.7396e-11     1.7759e-11     1.8111e-11     1.8455e-11     1.8789e-11     1.9115e-11     1.9433e-11     1.9744e-11     2.0048e-11     2.0344e-11     2.0634e-11     2.0917e-11     2.1195e-11     2.1466e-11
